     374       14.015437        8.883762        35.843098        59.294415       60.963516         1.730717
     375       15.669831        8.895608        36.031490        59.286991       61.702099         3.400347
     376       15.945573        8.995758        35.023064        59.139587       61.465096         4.161184
     377       17.186676        9.002665        35.313026        59.120716       61.665413         4.992333
     378       15.954179        8.935103        37.851910        58.969536       60.362656         3.031307
     379       17.186975        8.942180        38.070049        58.951366       60.416859         3.911483
     380       17.429626        9.028743        37.131626        58.802494       60.334606         4.879233
     381       18.352400        9.031857        37.425579        58.779888       60.316341         5.183742
     382       17.239811        8.977444        39.600990        58.663025       59.412663         3.556615
     383       18.191114        8.981552        39.821037        58.642521       59.344902         3.960242
     384       18.363758        9.049445        38.885925        58.501186       59.406483         4.796508
     385       19.078030        9.051003        39.152096        58.479954       59.390697         4.896013
     386       18.110346        9.006925        41.035709        58.384624       58.704067         3.619510
     387       18.862808        9.009469        41.233856        58.365185       58.651920         3.793091
     388       18.957920        9.063029        40.280392        58.241684       58.822151         4.439662
     389       19.522291        9.064002        40.504372        58.222904       58.835556         4.453207
     390       18.704479        9.027533        42.161736        58.141392       58.261044         3.461729
     391       19.307081        9.029268        42.327328        58.124054       58.240326         3.521048
     392       19.328711        9.072977        41.353210        58.021149       58.484684         3.995951
     393       19.777628        9.073742        41.532654        58.004894       58.516582         3.971451
     394       19.107449        9.042561        43.016148        57.933182       58.001213         3.202333
     395       19.590765        9.043854        43.147514        57.918179       58.001965         3.202699
     396       19.548513        9.080959        42.157295        57.835224       58.295559         3.536074
     397       19.904146        9.081640        42.295784        57.821407       58.333988         3.494717
     398       19.376089        9.053964        43.645969        57.757824       57.852016         2.901529
     399       19.760307        9.054980        43.745972        57.745178       57.863430         2.871356
     400       19.667204        9.087651        42.745380        57.680611       58.190331         3.089952
     401       19.944828        9.088272        42.848721        57.669155       58.227665         3.042201
     402       19.551073        9.062791        44.097191        57.613342       57.766579         2.593195
     403       19.850119        9.063603        44.170406        57.603035       57.781403         2.548695
     404       19.721752        9.093256        43.163986        57.555283       58.131851         2.674331
     405       19.932337        9.093800        43.238262        57.546146       58.163990         2.626340
     406       19.662817        9.069577        44.410007        57.498436       57.717648         2.300642
     407       19.886517        9.070209        44.461212        57.490440       57.731709         2.252581
     408       19.740499        9.097766        43.451439        57.458145       58.099792         2.304627
     409       19.891994        9.098206        43.502071        57.451305       58.124756         2.261187
     410       19.734310        9.074580        44.617123        57.412354       57.690132         2.044843
     411       19.889553        9.075035        44.650490        57.406658       57.701202         2.001850
     412       19.745014        9.101105        43.637466        57.388649       58.083336         2.001462
     413       19.843023        9.101414        43.668751        57.384094       58.100246         1.967524
     414       19.782433        9.077911        44.743229        57.354725       57.675930         1.848567
     415       19.873819        9.078188        44.761936        57.351311       57.682899         1.818446
     416       19.750799        9.103184        43.743320        57.346554       58.076904         1.793615
     417       19.798922        9.103343        43.758213        57.344276       58.085415         1.774583
